501
1151
676
794
1049
630
516
441
475
299
746
744
852
648
618
858
666
978
498
168
1074
670
557
707
684
481
546
505
620
860
1319
643
446
413
1036
694
528
839
788
983
593
511
768
618
710
483
670
789
1638
487
512
522
1008
1005
377
777
434
673
583
752
587
440
398
992
766
427
390
1047
852
715
371
591
422
997
784
598
398
785
1044
916
524
786
757
502
1354
665
502
333
952
780
1254
355
933
882
708
826
812
420
551
687
600
318
295
1029
751
978
188
527
164
631
397
939
1012
669
193
1133
789
566
883
219
443
437
414
346
259
811
1066
378
783
1014
591
506
350
592
1109
658
712
739
965
371
713
740
513
1281
835
686
695
570
571
1015
443
660
547
602
470
488
590
936
1057
364
626
504
693
571
346
756
978
963
824
1630
547
451
307
634
550
549
1097
606
485
591
486
402
545
799
516
687
529
431
671
846
1126
642
771
710
660
947
884
668
613
525
631
332
532
843
521
528
723
767
1050
551
641
682
763
579
1222
627
420
679
288
775
406
1082
700
730
320
746
724
482
1179
677
948
1013
1011
594
673
891
485
624
846
647
528
371
883
675
1295
633
450
283
885
346
1179
778
259
507
416
145
479
451
861
466
349
1300
323
378
823
531
598
660
635
632
979
408
766
767
381
2395
969
869
772
710
507
1175
1193
695
1181
551
804
1083
417
664
634
1336
873
445
142
619
452
504
612
543
867
408
711
494
376
790
363
609
718
573
268
537
930
249
394
793
406
841
757
199
823
1099
589
775
1074
779
721
873
917
1034
847
1147
340
893
852
468
696
532
860
462
876
666
653
668
622
1055
395
1307
581
342
701
674
1190
882
773
916
707
573
455
671
1051
642
736
391
1152
712
611
765
810
571
778
1084
854
1079
833
699
857
857
447
716
772
488
451
717
825
860
238
512
639
771
642
831
546
752
994
1028
632
1052
487
693
756
1211
498
808
664
645
429
468
384
630
889
491
674
617
1256
608
1052
749
967
797
710
880
605
425
801
716
1046
703
587
967
516
757
961
807
582
749
528
488
543
671
943
390
339
563
643
789
551
564
235
929
392
373
712
259
325
794
294
688
772
478
622
380
607
1314
946
660
534
922
637
430
764
923
527
636
592
741
686
711
707
797
763
521
911
709
482
1099
487
481
736
859
724
747
593
667
843
906
380
634
767
702
489
598
758
1240
299
723
408
632
725
523
849
359
700
710
618
411
877
621
839
855
781
797
614
1073
243
1111
680
356
933
784
1096
576
1004
736
1034
871
386
958
779
717
1075
561
352
806
840
1300
596
743
500
695
906
858
438
492
269
793
682
862
804
996
574
519
641
470
985
601
883
765
1432
837
492
635
1207
692
686
618
422
408
1405
1009
474
1231
1035
709
1587
613
541
626
740
692
869
328
325
400
492
427
1546
676
740
457
621
653
687
568
608
638
129
768
788
305
618
269
787
294
661
397
649
759
695
819
689
624
937
855
1308
765
658
953
481
720
276
217
338
820
588
855
844
840
1178
747
884
638
698
592
675
321
494
422
332
306
656
512
590
554
809
1024
721
518
1237
476
443
558
277
766
214
469
672
610
636
501
597
515
538
424
964
572
878
403
377
939
1245
775
849
819
594
1013
837
1227
1148
674
1145
424
233
316
639
606
591
353
454
385
591
934
907
571
596
682
953
785
543
958
538
934
442
1093
410
707
846
924
767
779
964
802
850
829
456
836
629
835
427
600
695
696
1157
699
1213
487
630
886
535
639
1029
199
1750
664
442
1134
745
417
526
496
705
925
611
909
764
349
699
1075
551
426
365
399
710
565
538
1003
440
666
699
979
1003
537
596
906
475
378
1194
1252
419
790
666
697
305
794
877
605
340
647
551
746
445
991
244
732
601
1295
751
853
571
424
395
519
838
234
758
855
989
754
786
146
809
1203
951
341
841
777
539
1089
430
531
732
1023
1183
504
431
1021
865
386
828
1017
553
1192
545
542
527
652
476
1024
544
649
707
857
577
655
970
650
646
1040
971
640
596
571
1176
706
434
447
641
774
817
838
257
820
1017
771
887
446
911
605
619
575
589
619
917
882
874
752
594
367
750
631
536
992
999
502
807
1087
353
521
620
661
123
375
518
940
912
494
459
715
716
659
795
876
543
676
424
1302
767
897
459
798
674
556
406
991
562
1339
659
553
457
519
977
1118
880
1038
810
785
864
818
409
853
787
423
525
1110
727
492
434
559
349
550
434
766
191
976
493
1206
728
935
1285
763
400
777
308
858
877
482
776
796
507
718
373
546
618
770
717
695
935
1072
628
348
935
476
548
797
724
516
347
363
303
747
729
333
700
433
629
990
284
862
971
429
662
1348
1003
749
854
505
772
581
688
860
